,GAP,Instance,Stack,Weight,Version,Path Length,Expanded,Necessary,Elapsed,Reopens,Generated
635,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.4,2,16,24300,58540,1.44247,1,315887
723,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.5,0,15,2611,2354,0.183926,160,33930
724,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.5,1,15,2611,2354,0.176623,160,33930
725,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.5,2,16,4433,11165,0.318998,1,57616
894,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.3,0,15,10795,21185,0.795735,159,140322
895,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.3,1,15,10795,21185,0.758589,159,140322
896,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.3,2,15,9865,20190,0.517289,3,128232
969,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.6,0,15,3449,2705,0.160936,239,44824
970,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.6,1,15,3449,2705,0.15761,239,44824
971,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.6,2,17,4423,14132,0.212262,0,57486
1041,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.7,0,17,406,768,0.0286809,0,5265
1042,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.7,1,17,406,768,0.0280209,0,5265
1043,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.7,2,17,406,768,0.0281078,0,5265
1221,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.8,0,17,384,664,0.0336303,0,4979
1222,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.8,1,17,384,664,0.0270595,0,4979
1223,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.8,2,17,384,664,0.0235589,0,4979
1461,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.9,0,17,384,664,0.0330111,0,4979
1462,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.9,1,17,384,664,0.0284388,0,4979
1463,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,1.9,2,17,384,664,0.0270647,0,4979
1707,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,2,0,17,344,551,0.0294342,8,4459
1708,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,2,1,17,334,546,0.0241438,2,4329
1709,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,2,2,17,316,525,0.0203711,0,4095
1728,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,3,0,22,127,638,0.0131464,0,1638
1729,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,3,1,22,127,638,0.0106729,0,1638
1730,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,3,2,22,127,638,0.00986678,0,1638
1818,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,4,0,23,357,1075,0.0371408,1,4628
1819,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,4,1,23,404,1068,0.0328701,0,5239
1820,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,4,2,23,404,1068,0.0281709,0,5239
2025,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,5,0,23,308,956,0.0252669,1,3991
2026,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,5,1,23,306,955,0.0218292,0,3965
2027,0,33,12 11 8 13 6 10 4 1 3 9 2 0 7 5 ,5,2,23,306,955,0.0204687,0,3965
96,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.1,0,13,19913,19129,1.52309,606,258856
97,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.1,1,13,19913,19129,1.10865,606,258856
98,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.1,2,13,19666,19041,0.822132,522,255645
234,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.2,0,13,17491,10963,1.2408,543,227370
235,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.2,1,13,17491,10963,0.970647,543,227370
236,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.2,2,14,45242,60949,1.81853,371,588133
486,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.3,0,14,9795,17753,0.722582,119,127322
487,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.3,1,14,9795,17753,0.699837,119,127322
488,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.3,2,14,9095,17127,0.507118,2,118222
525,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1,0,13,25072,24217,1.59427,827,325923
526,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1,1,13,25072,24217,1.45182,827,325923
527,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1,2,13,25072,24217,1.43906,827,325923
654,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.4,0,14,4097,6711,0.294969,81,53248
655,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.4,1,14,4097,6711,0.274912,81,53248
656,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.4,2,15,25287,59781,1.51804,4,328718
726,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.5,0,14,3344,4002,0.23986,50,43459
727,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.5,1,14,3344,4002,0.239091,50,43459
728,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.5,2,15,4336,12124,0.30866,0,56355
966,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.6,0,14,3660,3946,0.16794,96,47567
967,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.6,1,14,3660,3946,0.14369,96,47567
968,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.6,2,15,2846,7019,0.111333,0,36985
1050,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.7,0,15,3668,7719,0.263072,120,47671
1051,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.7,1,15,3668,7719,0.250146,120,47671
1052,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.7,2,15,4218,7163,0.293043,0,54821
1164,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.8,0,15,2413,3893,0.110756,26,31356
1165,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.8,1,15,2413,3893,0.103491,26,31356
1166,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.8,2,15,2302,3667,0.113282,0,29913
1458,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.9,0,16,2930,6490,0.206416,12,38077
1459,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.9,1,16,2930,6490,0.202994,12,38077
1460,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,1.9,2,16,2807,6400,0.190217,0,36478
1704,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,2,0,17,358,711,0.0311858,1,4641
1705,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,2,1,17,379,709,0.0269025,0,4914
1706,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,2,2,17,379,709,0.0229914,0,4914
1731,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,3,0,20,317,1069,0.0158986,3,4108
1732,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,3,1,20,317,1069,0.0155082,1,4108
1733,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,3,2,21,593,1909,0.0291862,0,7696
1824,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,4,0,23,85,583,0.0101329,0,1092
1825,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,4,1,23,85,583,0.00905206,0,1092
1826,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,4,2,23,85,583,0.00853211,0,1092
2004,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,5,0,23,75,549,0.00624917,0,962
2005,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,5,1,23,75,549,0.0060629,0,962
2006,0,34,5 10 9 3 4 7 1 6 13 8 11 2 12 0 ,5,2,23,75,549,0.00594759,0,962
93,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.1,0,14,33294,32708,2.22591,699,432809
94,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.1,1,14,33294,32708,1.46164,699,432809
95,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.1,2,13,43580,9733,1.83346,1002,566527
240,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.2,0,14,38087,20427,2.38719,701,495118
241,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.2,1,14,38087,20427,1.51147,701,495118
242,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.2,2,15,67572,103510,2.83979,275,878423
453,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.3,0,15,16075,27291,1.13811,311,208962
454,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.3,1,15,16075,27291,0.937052,311,208962
455,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.3,2,16,228828,411740,10.1059,148,2974751
531,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1,0,13,53471,12375,3.41063,2242,695110
532,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1,1,13,53471,12375,3.39908,2242,695110
533,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1,2,13,53471,12375,3.69772,2242,695110
636,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.4,0,16,21884,48720,1.34161,577,284479
637,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.4,1,16,21884,48720,1.21642,577,284479
638,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.4,2,16,19140,45658,1.07772,1,248807
819,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.5,0,16,6626,13457,0.475352,139,86125
820,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.5,1,16,6626,13457,0.380445,139,86125
821,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.5,2,16,5385,12133,0.296768,0,69992
1047,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.7,0,17,779,1893,0.0563257,3,10114
1048,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.7,1,17,779,1893,0.0556901,3,10114
1049,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.7,2,17,680,1779,0.0482076,0,8827
1185,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.8,0,17,698,1432,0.0677607,0,9061
1186,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.8,1,17,698,1432,0.0502422,0,9061
1187,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.8,2,17,698,1432,0.0482427,0,9061
1371,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.6,0,16,11679,15353,0.512371,342,151814
1372,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.6,1,16,11679,15353,0.461015,342,151814
1373,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.6,2,17,13244,36292,0.519173,0,172159
1434,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.9,0,17,833,1394,0.0659307,6,10816
1435,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.9,1,17,833,1394,0.04674,6,10816
1436,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,1.9,2,17,832,1389,0.0442582,0,10803
1641,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,2,0,19,624,2310,0.0296983,2,8099
1642,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,2,1,19,592,2303,0.0271671,1,7683
1643,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,2,2,19,591,2301,0.0272811,0,7670
1725,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,3,0,21,325,770,0.0160778,0,4212
1726,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,3,1,21,325,770,0.0157562,0,4212
1727,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,3,2,21,325,770,0.0157336,0,4212
1848,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,4,0,22,182,638,0.0205675,0,2353
1849,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,4,1,22,182,638,0.017567,0,2353
1850,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,4,2,22,182,638,0.0157774,0,2353
2019,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,5,0,22,185,576,0.0170805,1,2392
2020,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,5,1,22,162,569,0.0131698,0,2093
2021,0,35,1 0 4 11 2 8 12 6 3 7 9 5 13 10 ,5,2,22,162,569,0.0121623,0,2093
108,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.1,0,13,2698,2623,0.20568,47,35061
109,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.1,1,13,2698,2623,0.196615,47,35061
110,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.1,2,14,47876,46347,2.82991,1081,622375
228,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.2,0,13,1313,956,0.0971812,76,17056
229,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.2,1,13,1313,956,0.0921059,76,17056
230,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.2,2,14,6500,9162,0.477078,39,84487
456,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.3,0,14,1109,1895,0.0836481,33,14404
457,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.3,1,14,1109,1895,0.0786194,33,14404
458,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.3,2,14,3013,4034,0.216863,3,39156
462,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1,0,13,3757,3677,0.222479,50,48828
463,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1,1,13,3757,3677,0.161513,50,48828
464,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1,2,13,3757,3677,0.15617,50,48828
624,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.4,0,14,2436,2161,0.189165,75,31655
625,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.4,1,14,2436,2161,0.168184,75,31655
626,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.4,2,15,2623,5008,0.18287,0,34086
816,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.5,0,15,526,1626,0.0464347,0,6825
817,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.5,1,15,526,1626,0.0375136,0,6825
818,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.5,2,15,526,1626,0.0361577,0,6825
1056,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.7,0,17,507,1286,0.0424427,9,6578
1057,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.7,1,17,507,1286,0.0350934,9,6578
1058,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.7,2,18,1774,4230,0.122389,0,23049
1332,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.8,0,17,931,2029,0.0851502,2,12090
1333,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.8,1,17,931,2029,0.0659529,2,12090
1334,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.8,2,17,929,2026,0.0641301,0,12064
1380,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.6,0,17,423,1126,0.0429513,2,5486
1381,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.6,1,17,423,1126,0.0333993,2,5486
1382,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.6,2,16,2882,5854,0.204077,0,37453
1437,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.9,0,20,466,1881,0.0343481,2,6045
1438,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.9,1,20,466,1881,0.0332493,2,6045
1439,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,1.9,2,20,448,1867,0.0314339,0,5811
1620,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,2,0,20,375,1187,0.0320724,20,4862
1621,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,2,1,20,356,1178,0.025465,11,4615
1622,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,2,2,21,3226,8978,0.151621,0,41925
1740,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,3,0,24,259,982,0.010553,1,3354
1741,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,3,1,24,240,981,0.00976585,0,3107
1742,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,3,2,24,240,981,0.00970559,0,3107
1809,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,4,0,28,93,860,0.00971673,0,1196
1810,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,4,1,28,93,860,0.00881671,0,1196
1811,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,4,2,28,93,860,0.00820737,0,1196
2034,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,5,0,28,88,813,0.00992832,0,1131
2035,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,5,1,28,88,813,0.00878887,0,1131
2036,0,36,7 13 2 4 12 5 0 9 10 1 11 3 6 8 ,5,2,28,88,813,0.00828182,0,1131
102,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.1,0,14,40530,39422,2.52956,1211,526877
103,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.1,1,14,40530,39422,1.73427,1211,526877
104,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.1,2,14,78393,61820,3.42342,1734,1019096
384,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.2,0,14,4179,6421,0.354812,52,54314
385,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.2,1,14,4179,6421,0.347974,52,54314
386,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.2,2,15,74372,115828,3.83247,350,966823
480,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1,0,14,64242,61984,2.82157,2110,835133
481,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1,1,14,64242,61984,2.79753,2110,835133
482,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1,2,14,64242,61984,2.79385,2110,835133
489,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.3,0,15,10596,19519,0.757962,172,137735
490,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.3,1,15,10596,19519,0.785344,172,137735
491,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.3,2,15,9581,18089,0.594314,4,124540
639,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.4,0,15,6456,10445,0.479058,136,83915
640,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.4,1,15,6456,10445,0.402001,136,83915
641,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.4,2,15,13992,19136,0.815334,0,181883
672,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.5,0,15,2735,3181,0.195521,30,35542
673,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.5,1,15,2735,3181,0.191556,30,35542
674,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.5,2,16,8212,17926,0.49685,0,106743
1071,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.7,0,17,705,1895,0.05631,0,9152
1072,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.7,1,17,705,1895,0.0495463,0,9152
1073,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.7,2,17,705,1895,0.0481994,0,9152
1308,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.8,0,17,391,979,0.0390292,0,5070
1309,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.8,1,17,391,979,0.0305842,0,5070
1310,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.8,2,17,391,979,0.0273703,0,5070
1389,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.6,0,16,4672,6167,0.332862,100,60723
1390,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.6,1,16,4672,6167,0.283376,100,60723
1391,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.6,2,16,10734,13625,0.599201,0,139529
1443,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.9,0,17,391,979,0.031651,0,5070
1444,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.9,1,17,391,979,0.0281951,0,5070
1445,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,1.9,2,17,391,979,0.0278504,0,5070
1599,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,2,0,19,280,763,0.0247282,7,3627
1600,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,2,1,18,603,996,0.0425531,17,7826
1601,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,2,2,18,407,894,0.0234675,0,5278
1734,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,3,0,24,111,569,0.00557234,0,1430
1735,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,3,1,24,111,569,0.00542415,0,1430
1736,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,3,2,24,111,569,0.00538353,0,1430
1806,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,4,0,24,133,538,0.0131678,1,1716
1807,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,4,1,24,132,538,0.0117158,0,1703
1808,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,4,2,24,132,538,0.0108865,0,1703
2040,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,5,0,24,175,549,0.0157679,9,2262
2041,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,5,1,27,259,1046,0.0207081,0,3354
2042,0,37,11 6 4 7 9 10 1 13 8 2 0 12 3 5 ,5,2,27,259,1046,0.0185234,0,3354
87,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.1,0,13,36395,34595,2.29809,1146,473122
88,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.1,1,13,36395,34595,1.52274,1146,473122
89,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.1,2,13,35922,34451,1.52154,964,466973
300,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.2,0,13,15362,14449,0.864783,239,199693
301,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.2,1,13,15362,14449,0.857431,239,199693
302,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.2,2,13,38696,22252,1.69277,209,503035
471,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.4,0,14,7959,9489,0.571262,168,103454
472,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.4,1,14,7959,9489,0.449967,168,103454
473,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.4,2,14,10132,14214,0.566599,5,131703
564,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.3,0,14,16180,24616,1.15943,296,210327
565,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.3,1,14,16180,24616,0.942545,296,210327
566,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.3,2,14,14815,23439,0.580655,10,192582
825,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.5,0,15,2440,6006,0.174599,17,31707
826,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.5,1,15,2440,6006,0.169339,17,31707
827,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.5,2,15,2234,5768,0.153466,0,29029
885,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1,0,13,42140,40417,2.56332,1390,547807
886,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1,1,13,42140,40417,2.41011,1390,547807
887,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1,2,13,42140,40417,2.40038,1390,547807
1131,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.7,0,16,2488,6132,0.100855,60,32331
1132,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.7,1,16,2488,6132,0.100771,60,32331
1133,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.7,2,16,2191,5811,0.0818003,0,28470
1314,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.8,0,16,684,1834,0.0745709,4,8879
1315,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.8,1,16,684,1834,0.0560527,4,8879
1316,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.8,2,16,618,1773,0.0496406,0,8021
1386,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.6,0,15,2348,4097,0.171519,65,30511
1387,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.6,1,15,2348,4097,0.158178,65,30511
1388,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.6,2,15,2134,3962,0.144483,0,27729
1440,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.9,0,16,798,1551,0.0662459,6,10361
1441,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.9,1,16,798,1551,0.0556052,6,10361
1442,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,1.9,2,16,2512,5858,0.175712,0,32643
1632,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,2,0,17,591,1322,0.0425445,22,7670
1633,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,2,1,17,563,1293,0.0318135,14,7306
1634,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,2,2,17,391,1125,0.0188194,0,5070
1737,0,38,9 0 13 5 1 7 3 4 2 10 11 8 12 6 ,3,0,17,288,543,0.0141121,4,3731
